Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
267.577	1	1	884.195	228.701	1
267.611	1	1	884.281	227.901	1
267.644	1	1	884.571	226.883	1
267.678	1	1	884.993	226.001	1
267.711	1	1	885.451	225.536	1
267.745	1	1	885.704	226.207	1
267.778	1	1	885.769	227.012	1
267.812	1	1	885.437	227.712	1
267.845	1	1	885.222	226.999	1
267.879	1	1	885.428	225.446	1
267.912	1	1	885.629	224.434	1
267.946	1	1	885.877	224.204	1
267.979	1	1	885.406	225.749	1
268.013	1	1	884.76	227.184	1
268.046	1	1	884.563	227.544	1
268.08	1	1	884.385	228.433	1
268.113	1	1	884.71	228.327	1
268.147	1	1	884.738	227.828	1
268.18	1	1	884.63	227.446	1
268.214	1	1	884.965	227.806	1
268.247	1	1	885.701	229.142	1
268.281	1	1	886.524	230.304	1
268.314	1	1	887.422	230.919	1
268.348	1	1	888.09	231.169	1
268.381	1	1	888.198	230.724	1
268.415	1	1	887.703	229.922	1
268.448	1	1	887.25	229.738	1
268.482	1	1	886.648	228.646	1
268.515	1	1	885.889	228.974	1
268.549	1	1	885.605	230.082	1
268.582	1	1	885.204	229.41	1
268.616	1	1	884.742	228.825	1
268.649	1	1	884.542	228.44	1
268.683	1	1	884.566	228.336	1
268.716	1	1	884.324	227.955	1
268.75	1	1	884.148	228.084	1
268.783	1	1	883.451	227.628	1
268.817	1	1	883.099	227.432	1
268.85	1	1	883.01	227.611	1
268.884	1	1	882.928	227.459	1
268.917	1	1	882.839	226.913	1
268.951	1	1	882.691	226.408	1
268.984	1	1	882.088	225.818	1
269.018	1	1	881.27	225.833	1
269.051	1	1	880.922	226.91	1
269.085	1	1	880.567	228.18	1
269.118	1	1	880.227	229.843	1
269.152	1	1	879.862	231.558	1
269.185	1	1	880.106	232.562	1
269.219	1	1	881.303	232.575	1
269.252	1	1	882.832	232.34	1
269.285	1	1	883.295	232.317	1
269.319	1	1	882.858	232.98	1
269.352	1	1	882.912	233.225	1
269.386	1	1	883.786	233.072	1
269.419	1	1	884.436	233.577	1
269.453	1	1	883.473	234.074	1
269.486	1	1	881.864	234.297	1
269.52	1	1	881.378	233.793	1
269.553	1	1	882.521	233.263	1
269.587	1	1	883.438	233.657	1
269.62	1	1	882.973	234.365	1
269.654	1	1	882.164	234.562	1
269.687	1	1	882.39	233.58	1
269.721	1	1	883.675	232.57	1
269.754	1	1	884.836	231.86	1
269.788	1	1	883.763	231.626	1
269.821	1	1	882.432	232.129	1
269.855	1	1	882.152	232.121	1
269.888	1	1	883.029	231.706	1
269.922	1	1	883.844	232.016	1
269.955	1	1	883.883	231.987	1
269.989	1	1	883.998	231.889	1
270.022	1	1	884.526	232.619	1
270.056	1	1	884.887	232.824	1
270.089	1	1	885.02	233.003	1
270.123	1	1	885.061	233.393	1
270.156	1	1	885.076	233.181	1
270.19	1	1	884.834	232.774	1
270.223	1	1	884.467	232.233	1
270.257	1	1	884.752	231.871	1
270.29	1	1	885.275	232.117	1
270.324	1	1	885.135	231.647	1
270.357	1	1	885.706	231.15	1
270.391	1	1	885.834	231.302	1
270.424	1	1	886.33	230.943	1
270.458	1	1	886.292	231.115	1
270.491	1	1	886.312	231.914	1
270.525	1	1	886.261	232.261	1
270.558	1	1	886.24	232.362	1
270.592	1	1	886.032	232.614	1
270.625	1	1	885.946	232.726	1
270.659	1	1	886.596	232.599	1
270.692	1	1	886.696	232.751	1
270.726	1	1	886.194	232.247	1
270.759	1	1	885.995	232.314	1
270.793	1	1	886.277	232.676	1
270.826	1	1	886.471	232.12	1
270.86	1	1	886.487	232.539	1
270.893	1	1	887.167	233.783	1
270.927	1	1	887.735	233.997	1
270.96	1	1	887.766	234.393	1
270.994	1	1	888.112	235.5	1
271.027	1	1	888.902	236.165	1
271.061	1	1	888.757	235.879	1
271.094	1	1	888.256	236.164	1
271.128	1	1	888.352	236.39	1
271.161	1	1	888.594	235.855	1
271.195	1	1	888.724	235.224	1
271.228	1	1	889.167	235.425	1
271.262	1	1	889.004	234.876	1
271.295	1	1	888.82	234.383	1
271.329	1	1	888.988	234.359	1
271.362	1	1	888.718	233.516	1
271.396	1	1	889.082	232.991	1
271.429	1	1	889.576	232.723	1
271.463	1	1	889.843	231.765	1
271.496	1	1	889.935	231.535	1
271.53	1	1	890.63	231.84	1
271.563	1	1	890.914	231.786	1
271.597	1	1	890.425	232.085	1
271.63	1	1	889.956	233.042	1
271.664	1	1	889.903	233.398	1
271.697	1	1	888.923	233.628	1
271.73	1	1	888.288	233.818	1
271.764	1	1	887.757	234.244	1
271.797	1	1	887.71	234.288	1
271.831	1	1	887.57	234.009	1
271.864	1	1	887.421	234.285	1
271.898	1	1	887.93	233.758	1
271.931	1	1	887.55	233.667	1
271.965	1	1	887.112	234.083	1
271.998	1	1	885.717	234.398	1
272.032	1	1	884.533	234.653	1
272.065	1	1	883.574	235.412	1
272.099	1	1	882.156	236.378	1
272.132	1	1	880.822	237.027	1
272.166	1	1	880.347	239.225	1
272.199	1	1	880.542	241.307	1
272.233	1	1	881.456	242.055	1
272.266	1	1	882.622	243.211	1
272.3	1	1	884.085	244.181	1
272.333	1	1	884.786	245.42	1
272.367	1	1	885.267	247.076	1
272.4	1	1	885.06	248.682	1
272.434	1	1	885.012	249.32	1
272.467	1	1	884.889	250.131	1
272.501	1	1	884.63	251.183	1
272.534	1	1	884.611	251.967	1
272.568	1	1	884.554	252.706	1
272.601	1	1	884.9	253.169	1
272.635	1	1	885.22	253.53	1
272.668	1	1	884.927	254.054	1
272.702	1	1	884.49	254.377	1
272.735	1	1	884.099	254.313	1
272.769	1	1	883.585	254.148	1
272.802	1	1	883.503	253.791	1
272.836	1	1	884.187	252.646	1
272.869	1	1	884.409	251.709	1
272.903	1	1	884.692	251.022	1
272.936	1	1	885.106	250.414	1
272.97	1	1	886.429	249.448	1
273.003	1	1	888.563	247.672	1
273.037	1	1	890.435	245.264	1
273.07	1	1	891.57	243.194	1
273.104	1	1	890.942	241.035	1
273.137	1	1	889.917	239.053	1
273.171	1	1	888.014	237.143	1
273.204	1	1	887.023	235.93	1
273.238	1	1	885.925	233.93	1
273.271	1	1	883.245	230.135	1
273.305	1	1	881.08	226.06	1
273.338	1	1	878.461	221.002	1
273.372	1	1	876.629	215.574	1
273.405	1	1	874.779	211.46	1
273.439	1	1	872.996	208.747	1
273.472	1	1	871.757	208.093	1
273.506	1	1	871.372	207.535	1
273.539	1	1	870.885	206.801	1
273.573	1	1	869.91	204.998	1
273.606	1	1	869.731	202.796	1
273.64	1	1	870.159	201.049	1
273.673	1	1	871.058	199.722	1
273.707	1	1	871.793	198.37	1
273.74	1	1	872.077	195.928	1
273.774	1	1	870.965	194.612	1
273.807	1	1	869.367	193.848	1
273.841	1	1	868.487	192.352	1
273.874	1	1	868.104	190.63	1
273.908	1	1	868.73	189.198	1
273.941	1	1	869.213	187.767	1
273.975	1	1	869.803	186.028	1
274.008	1	1	870.746	184.464	1
274.042	1	1	871.622	182.792	1
274.075	1	1	872.464	182.912	1
274.109	1	1	872.567	185.161	1
274.142	1	1	872.662	187.566	1
274.176	1	1	873.047	188.484	1
274.209	1	1	873.147	188.551	1
274.242	1	1	873.45	188.417	1
274.276	1	1	873.362	188.047	1
274.309	1	1	873.447	187.833	1
274.343	1	1	873.133	187.733	1
274.376	1	1	872.924	187.448	1
274.41	1	1	872.793	187.107	1
274.443	1	1	872.512	187.095	1
274.477	1	1	872.464	187.222	1
274.51	1	1	872.351	187.416	1
274.544	1	1	872.303	187.629	1
274.577	1	1	872.17	187.547	1
274.611	1	1	872.005	187.937	1
274.644	1	1	872.108	187.763	1
274.678	1	1	872.086	187.693	1
274.711	1	1	872.459	187.381	1
274.745	1	1	872.409	187.377	1
274.778	1	1	872.42	187.123	1
274.812	1	1	872.676	186.76	1
274.845	1	1	873.133	185.882	1
274.879	1	1	873.783	185.071	1
274.912	1	1	874.868	184.354	1
274.946	1	1	875.603	184.255	1
274.979	1	1	875.885	184.356	1
275.013	1	1	875.801	184.573	1
275.046	1	1	875.542	184.747	1
275.08	1	1	875.359	185.002	1
275.113	1	1	875.488	184.972	1
275.147	1	1	875.476	184.957	1
275.18	1	1	875.464	185.118	1
275.214	1	1	875.486	185.36	1
275.247	1	1	875.633	185.17	1
275.281	1	1	875.662	184.867	1
275.314	1	1	875.699	184.837	1
275.348	1	1	875.62	184.896	1
275.381	1	1	875.69	184.951	1
275.415	1	1	875.626	184.793	1
275.448	1	1	875.479	185.002	1
275.482	1	1	875.397	185.347	1
275.515	1	1	875.379	185.2	1
275.549	1	1	875.512	185.054	1
275.582	1	1	875.486	185.014	1
275.616	1	1	875.505	184.885	1
275.649	1	1	875.469	184.685	1
275.683	1	1	875.462	184.664	1
275.716	1	1	875.408	184.756	1
275.75	1	1	875.417	184.812	1
275.783	1	1	875.322	184.574	1
275.817	1	1	875.384	184.534	1
275.85	1	1	875.37	184.428	1
275.884	1	1	875.266	184.474	1
275.917	1	1	875.419	184.62	1
275.951	1	1	875.29	184.523	1
275.984	1	1	875.437	184.984	1
276.018	1	1	875.349	185.229	1
276.051	1	1	875.371	185.156	1
276.085	1	1	875.335	184.791	1
276.118	1	1	875.321	184.669	1
276.152	1	1	875.534	184.597	1
276.185	1	1	875.439	184.474	1
276.219	1	1	875.518	184.471	1
276.252	1	1	875.601	184.571	1
276.286	1	1	875.406	184.974	1
276.319	1	1	875.181	185.273	1
276.353	1	1	875.171	185.287	1
276.386	1	1	875.156	185.202	1
276.42	1	1	875.283	185.053	1
276.453	1	1	875.398	184.82	1
276.487	1	1	875.207	184.668	1
276.52	1	1	875.198	184.699	1
276.554	1	1	875.383	184.445	1
276.587	1	1	875.229	184.433	1
276.621	1	1	875.399	184.556	1
276.654	1	1	876.402	183.635	1
276.688	1	1	877.484	183.146	1
276.721	1	1	878.592	182.936	1
276.754	1	1	879.987	183.057	1
276.788	1	1	881.663	183.237	1
276.821	1	1	883.165	183.409	1
276.855	1	1	883.424	184.65	1
276.888	1	1	882.338	186.521	1
276.922	1	1	881.327	188.562	1
276.955	1	1	880.541	191.51	1
276.989	1	1	879.773	194.457	1
277.022	1	1	879.504	196.561	1
277.056	1	1	879.424	198.477	1
277.089	1	1	880.002	199.67	1
277.123	1	1	880.685	199.944	1
277.156	1	1	881.245	199.682	1
277.19	1	1	881.299	200.002	1
277.223	1	1	881.313	200.478	1
277.257	1	1	880.675	201.067	1
277.29	1	1	879.644	202.031	1
277.324	1	1	878.835	202.74	1
277.357	1	1	877.91	203.159	1
277.391	1	1	877.247	203.241	1
277.424	1	1	876.978	203.301	1
277.458	1	1	877.675	202.563	1
277.491	1	1	878.362	201.564	1
277.525	1	1	878.746	200.918	1
277.558	1	1	878.265	201.126	1
277.592	1	1	879.018	201.32	1
277.625	1	1	879.875	200.988	1
277.659	1	1	880.343	200.028	1
277.692	1	1	880.765	198.755	1
277.726	1	1	881.157	197.909	1
277.759	1	1	881.733	197.247	1
277.793	1	1	881.863	197.116	1
277.826	1	1	881.936	197.118	1
277.86	1	1	881.981	196.941	1
277.893	1	1	881.647	197.335	1
277.927	1	1	882.033	197.507	1
277.96	1	1	882.045	197.794	1
277.994	1	1	881.971	197.904	1
278.027	1	1	881.388	198.252	1
278.061	1	1	880.391	198.771	1
278.094	1	1	879.41	199.067	1
278.128	1	1	878.382	199.502	1
278.161	1	1	877.645	199.816	1
278.195	1	1	877.179	200.207	1
278.228	1	1	877.449	200.131	1
278.262	1	1	877.852	200.003	1
278.295	1	1	879.324	200.025	1
278.329	1	1	880.681	200.044	1
278.362	1	1	882.269	199.618	1
278.396	1	1	885.583	198.723	1
278.429	1	1	888.942	198.105	1
278.463	1	1	892.199	197.556	1
278.496	1	1	895.672	196.724	1
278.53	1	1	897.57	195.151	1
278.563	1	1	899.661	194.366	1
278.597	1	1	902.178	194.357	1
278.63	1	1	903.115	194.413	1
278.664	1	1	902.095	194.085	1
278.697	1	1	899.71	193.286	1
278.731	1	1	897.53	192.384	1
278.764	1	1	896.324	192.151	1
278.798	1	1	894.914	192.383	1
278.831	1	1	893.79	192.92	1
278.865	1	1	892.967	193.137	1
278.898	1	1	892.907	194.326	1
278.932	1	1	893.234	195.227	1
278.965	1	1	893.647	195.593	1
278.999	1	1	894.059	195.535	1
279.032	1	1	894.681	195.691	1
279.066	1	1	894.85	195.524	1
279.099	1	1	895.168	195.53	1
279.133	1	1	895.774	195.531	1
279.166	1	1	895.964	195.224	1
279.199	1	1	896.32	195.498	1
279.233	1	1	896.64	195.351	1
279.266	1	1	896.947	194.997	1
279.3	1	1	898.142	195.968	1
279.333	1	1	900.843	198.867	1
279.367	1	1	903.697	201.628	1
279.4	1	1	907.316	204.474	1
279.434	1	1	910.724	205.958	1
279.467	1	1	913.188	205.675	1
279.501	1	1	914.59	205.286	1
279.534	1	1	915.845	205.271	1
279.568	1	1	917.059	205.488	1
279.601	1	1	918.522	206.354	1
279.635	1	1	918.917	208.322	1
279.668	1	1	918.88	210.436	1
279.702	1	1	920.094	211.761	1
279.735	1	1	922.195	211.669	1
279.769	1	1	923.188	210.821	1
279.802	1	1	924.291	210.305	1
279.836	1	1	925.216	210.281	1
279.869	1	1	926.44	210.666	1
279.903	1	1	927.946	210.878	1
279.936	1	1	929.389	211.556	1
279.97	1	1	930.945	212.487	1
280.003	1	1	931.848	213.342	1
280.037	1	1	932.638	213.881	1
280.07	1	1	933.147	214.163	1
280.104	1	1	933.532	214.271	1
280.137	1	1	933.807	214.092	1
280.171	1	1	933.646	213.81	1
280.204	1	1	933.442	213.298	1
280.238	1	1	933.606	213.28	1
280.271	1	1	933.453	213.713	1
280.305	1	1	933.17	214.044	1
280.338	1	1	932.497	214.479	1
280.372	1	1	931.485	214.488	1
280.405	1	1	930.41	213.765	1
280.439	1	1	928.492	213.57	1
280.472	1	1	926.539	213.22	1
280.506	1	1	924.107	211.962	1
280.539	1	1	921.157	209.839	1
280.573	1	1	919.007	207.87	1
280.606	1	1	918.664	206.862	1
280.64	1	1	918.626	206.193	1
280.673	1	1	918.593	206.415	1
280.707	1	1	918.136	205.921	1
280.74	1	1	918.321	204.748	1
280.774	1	1	919.099	204.725	1
280.807	1	1	919.734	204.428	1
280.841	1	1	920.305	204.041	1
280.874	1	1	920.745	203.419	1
280.908	1	1	921.83	202.388	1
280.941	1	1	922.534	201.384	1
280.975	1	1	923.703	199.923	1
281.008	1	1	924.778	198.55	1
281.042	1	1	926.042	197.456	1
281.075	1	1	927.454	196.24	1
281.109	1	1	928.327	195.509	1
281.142	1	1	929.242	194.333	1
281.176	1	1	930.281	192.226	1
281.209	1	1	930.836	190.687	1
281.243	1	1	931.488	189.474	1
281.276	1	1	932.11	188.324	1
281.31	1	1	932.063	188.047	1
281.343	1	1	931.67	188.346	1
281.377	1	1	930.785	189.077	1
281.41	1	1	928.997	190.06	1
281.444	1	1	926.017	191.905	1
281.477	1	1	922.338	193.947	1
281.511	1	1	919.477	195.004	1
281.544	1	1	916.79	194.882	1
281.578	1	1	913.548	194.933	1
281.611	1	1	909.971	192.546	1
281.645	1	1	905.64	192.794	1
281.678	1	1	901.938	194.397	1
281.711	1	1	898.663	195.045	1
281.745	1	1	897.003	195.784	1
281.778	1	1	896.759	195.617	1
281.812	1	1	897.398	194.624	1
281.845	1	1	897.659	193.943	1
281.879	1	1	896.785	193.055	1
281.912	1	1	897.106	193.218	1
281.946	1	1	897.661	193.741	1
281.979	1	1	899.127	194.663	1
282.013	1	1	899.498	194.804	1
282.046	1	1	899.278	194.249	1
282.08	1	1	899.9	194.345	1
282.113	1	1	900.529	194.402	1
282.147	1	1	901.748	196.101	1
282.18	1	1	903.3	196.9	1
282.214	1	1	904.516	196.929	1
282.247	1	1	904.708	197.745	1
282.281	1	1	904.308	197.461	1
282.314	1	1	904.307	196.378	1
282.348	1	1	904.665	195.245	1
282.381	1	1	904.722	194.593	1
282.415	1	1	905.074	194.036	1
282.448	1	1	905.483	194.571	1
282.482	1	1	904.554	196.51	1
282.515	1	1	902.795	199.215	1
282.549	1	1	900.566	203.479	1
282.582	1	1	897.769	208.305	1
282.616	1	1	894.767	211.436	1
282.649	1	1	890.984	214.193	1
282.683	1	1	886.83	216.988	1
282.716	1	1	882.759	220.25	1
282.75	1	1	879.621	224.866	1
282.783	1	1	877.629	228.543	1
282.817	1	1	873.855	231.824	1
282.85	1	1	868.73	234.145	1
282.884	1	1	861.534	235.819	1
282.917	1	1	852.499	237.051	1
282.951	1	1	844.844	238.466	1
282.984	1	1	837.711	240.399	1
283.018	1	1	831.812	242.471	1
283.051	1	1	827.586	245.043	1
283.085	1	1	823.516	248.346	1
283.118	1	1	819.291	250.097	1
283.152	1	1	815.217	250.172	1
283.185	1	1	811.621	249.079	1
283.219	1	1	808.999	247.42	1
283.252	1	1	804.835	246.493	1
283.286	1	1	798.736	246.25	1
283.319	1	1	791.484	246.736	1
283.353	1	1	783.204	247.973	1
283.386	1	1	776.102	250.556	1
283.42	1	1	770.805	253.298	1
283.453	1	1	765.91	255.873	1
283.487	1	1	760.488	258.068	1
283.52	1	1	753.899	259.597	1
283.554	1	1	746.419	260.531	1
283.587	1	1	738.881	262.13	1
283.621	1	1	731.691	263.803	1
283.654	1	1	725.277	265.522	1
283.688	1	1	718.805	269.13	1
283.721	1	1	712.893	271.438	1
283.755	1	1	705.48	272.009	1
283.788	1	1	696.604	270.785	1
283.822	1	1	688.063	268.93	1
283.855	1	1	679.505	268.057	1
283.889	1	1	671.575	267.264	1
283.922	1	1	663.257	266.909	1
283.956	1	1	655.585	268.028	1
283.989	1	1	647.981	268.873	1
284.023	1	1	639.792	268.266	1
284.056	1	1	630.903	266.148	1
284.09	1	1	622.687	262.816	1
284.123	1	1	615.038	259.75	1
284.156	1	1	608.373	256.868	1
284.19	1	1	601.703	254.261	1
284.223	1	1	594.439	253.317	1
284.257	1	1	588.821	253.188	1
284.29	1	1	582.776	252.036	1
284.324	1	1	575.703	248.863	1
284.357	1	1	569.511	244.187	1
284.391	1	1	564.921	240.49	1
284.424	1	1	561.643	238.607	1
284.458	1	1	557.647	237.273	1
284.491	1	1	553.846	236.229	1
284.525	1	1	548.51	233.99	1
284.558	1	1	542.959	231.545	1
284.592	1	1	539.285	230.025	1
284.625	1	1	537.094	229.428	1
284.659	1	1	535.82	228.82	1
284.692	1	1	535.909	228.157	1
284.726	1	1	535.732	226.637	1
284.759	1	1	535.777	225.993	1
284.793	1	1	536.807	227.108	1
284.826	1	1	537.205	228.119	1
284.86	1	1	537.112	228.479	1
284.893	1	1	536.11	228.633	1
284.927	1	1	535.399	229.317	1
284.96	1	1	534.793	229.516	1
284.994	1	1	534.207	229.319	1
285.027	1	1	534.655	229.326	1
285.061	1	1	535.346	229.53	1
285.094	1	1	536.133	229.39	1
285.128	1	1	535.312	229.093	1
285.161	1	1	535.554	229.106	1
285.195	1	1	536.25	229.273	1
285.228	1	1	536.412	229.226	1
285.262	1	1	536.14	229.295	1
285.295	1	1	535.872	229.511	1
285.329	1	1	535.148	229.659	1
285.362	1	1	534.306	229.716	1
285.396	1	1	533.566	229.685	1
285.429	1	1	532.76	229.383	1
285.463	1	1	532.323	229.148	1
285.496	1	1	532.384	228.882	1
285.53	1	1	532.639	228.845	1
285.563	1	1	532.78	229.077	1
285.597	1	1	532.967	229.044	1
285.63	1	1	532.908	228.696	1
285.664	1	1	533.3	228.687	1
285.697	1	1	533.286	228.482	1
285.731	1	1	533.37	228.458	1
285.764	1	1	533.75	228.712	1
285.798	1	1	533.413	228.553	1
285.831	1	1	533.108	228.463	1
285.865	1	1	532.92	228.215	1
285.898	1	1	533.068	227.906	1
285.932	1	1	533.094	227.237	1
285.965	1	1	533.454	226.525	1
285.999	1	1	533.454	224.964	1
286.032	1	1	532.422	222.488	1
286.066	1	1	530.846	220.37	1
286.099	1	1	528.875	218.123	1
286.133	1	1	526.667	216.668	1
286.166	1	1	523.653	214.342	1
286.2	1	1	521.345	211.269	1
286.233	1	1	519.406	208.889	1
286.267	1	1	517.893	206.371	1
286.3	1	1	517.479	204.356	1
286.334	1	1	517.854	203.231	1
286.367	1	1	518.476	202.954	1
286.401	1	1	518.927	203.408	1
286.434	1	1	518.847	203.791	1
286.468	1	1	518.632	204.04	1
286.501	1	1	518.539	203.777	1
286.535	1	1	518.496	203.598	1
286.568	1	1	518.336	203.854	1
286.602	1	1	518.383	204.025	1
286.635	1	1	518.493	204.241	1
286.668	1	1	518.485	204.574	1
286.702	1	1	518.546	205.209	1
286.735	1	1	518.406	204.924	1
286.769	1	1	518.441	204.64	1
286.802	1	1	518.493	204.919	1
286.836	1	1	518.237	204.624	1
286.869	1	1	518.324	204.581	1
286.903	1	1	518.444	204.977	1
286.936	1	1	518.436	205.179	1
286.97	1	1	518.262	204.674	1
287.003	1	1	517.921	203.91	1
287.037	1	1	517.724	203.933	1
287.07	1	1	517.646	204.069	1
287.104	1	1	517.506	203.742	1
287.137	1	1	517.456	203.618	1
287.171	1	1	517.494	203.72	1
287.204	1	1	517.46	203.757	1
287.238	1	1	517.553	203.686	1
287.271	1	1	517.494	203.512	1
287.305	1	1	517.652	203.663	1
287.338	1	1	517.71	203.65	1
287.372	1	1	517.633	203.642	1
287.405	1	1	517.595	203.728	1
287.439	1	1	517.665	204.075	1
287.472	1	1	517.588	204.272	1
287.506	1	1	517.483	204.287	1
287.539	1	1	517.604	204.323	1
287.573	1	1	517.728	204.469	1
287.606	1	1	517.949	204.664	1
287.64	1	1	517.913	204.761	1
287.673	1	1	517.69	204.404	1
287.707	1	1	517.609	204.152	1
287.74	1	1	517.605	204.163	1
287.774	1	1	517.717	204.373	1
287.807	1	1	517.596	204.244	1
287.841	1	1	517.246	204.235	1
287.874	1	1	516.971	204.206	1
287.908	1	1	516.878	204.312	1
287.941	1	1	516.936	204.417	1
287.975	1	1	516.896	204.408	1
288.008	1	1	517.392	203.78	1
288.042	1	1	518.422	202.949	1
288.075	1	1	519.612	201.851	1
288.109	1	1	520.734	199.746	1
288.142	1	1	521.279	197.296	1
288.176	1	1	521.238	195.66	1
288.209	1	1	520.602	195.341	1
288.243	1	1	520.213	195.366	1
288.276	1	1	520.403	195.55	1
288.31	1	1	520.427	194.671	1
288.343	1	1	520.359	194.187	1
288.377	1	1	520.549	193.436	1
288.41	1	1	520.992	192.358	1
288.444	1	1	521.621	191.71	1
288.477	1	1	522.299	190.393	1
288.511	1	1	523.323	188.745	1
288.544	1	1	524.218	187.448	1
288.578	1	1	525.059	186.465	1
288.611	1	1	525.642	185.89	1
288.645	1	1	526.501	184.844	1
288.678	1	1	526.527	184.508	1
288.712	1	1	526.133	183.973	1
288.745	1	1	525.884	183.63	1
288.779	1	1	525.636	183.394	1
288.812	1	1	525.175	183.072	1
288.846	1	1	524.817	182.543	1
288.879	1	1	524.234	182.312	1
288.913	1	1	523.22	182.555	1
288.946	1	1	521.875	182.748	1
288.98	1	1	520.731	182.386	1
289.013	1	1	519.685	182.174	1
289.047	1	1	518.747	181.653	1
289.08	1	1	518.061	180.412	1
289.113	1	1	517.172	179.066	1
289.147	1	1	516.842	178.288	1
289.18	1	1	516.331	177.948	1
289.214	1	1	515.898	177.607	1
289.247	1	1	515.95	177.221	1
289.281	1	1	516.33	176.775	1
289.314	1	1	516.27	176.595	1
289.348	1	1	516.065	176.642	1
289.381	1	1	515.979	176.83	1
289.415	1	1	516.031	177.229	1
289.448	1	1	516.111	178.156	1
289.482	1	1	515.789	179.771	1
289.515	1	1	514.999	182.772	1
289.549	1	1	514.166	187.586	1
289.582	1	1	514.352	192.29	1
289.616	1	1	515.723	197.308	1
289.649	1	1	516.713	202.006	1
289.683	1	1	516.388	205.587	1
289.716	1	1	515.809	208.24	1
289.75	1	1	515.711	210.387	1
289.783	1	1	518.621	213.512	1
289.817	1	1	521.382	215.29	1
289.85	1	1	522.868	216.816	1
289.884	1	1	522.434	218.315	1
289.917	1	1	521.123	218.698	1
289.951	1	1	521.366	218.732	1
289.984	1	1	522.063	218.806	1
290.018	1	1	522.357	218.885	1
290.051	1	1	522.037	218.937	1
290.085	1	1	521.631	219.064	1
290.118	1	1	521.406	218.889	1
290.152	1	1	521.271	218.737	1
290.185	1	1	521.415	218.798	1
290.219	1	1	521.596	218.912	1
290.252	1	1	521.987	218.669	1
290.286	1	1	522.143	218.169	1
290.319	1	1	521.619	218.414	1
290.353	1	1	521.112	220.455	1
290.386	1	1	521.166	222.146	1
290.42	1	1	522.209	223.727	1
290.453	1	1	523.326	224.943	1
290.487	1	1	524.035	226.002	1
290.52	1	1	524.344	227.049	1
290.554	1	1	524.238	227.979	1
290.587	1	1	523.682	228.54	1
290.621	1	1	523.409	228.53	1
290.654	1	1	523.227	228.394	1
290.688	1	1	523.096	228.385	1
290.721	1	1	522.972	228.216	1
290.755	1	1	522.872	228.204	1
290.788	1	1	522.935	228.253	1
290.822	1	1	522.875	228.165	1
290.855	1	1	522.781	228.12	1
290.889	1	1	522.737	227.995	1
290.922	1	1	522.24	228.026	1
290.956	1	1	522.025	228.279	1
290.989	1	1	522.081	228.529	1
291.023	1	1	521.809	228.567	1
291.056	1	1	521.986	228.751	1
291.09	1	1	521.905	228.716	1
291.123	1	1	521.577	228.831	1
291.157	1	1	521.278	228.72	1
291.19	1	1	520.804	228.442	1
291.224	1	1	520.839	228.235	1
291.257	1	1	520.878	228.215	1
291.291	1	1	521.433	228.613	1
291.324	1	1	521.286	228.239	1
291.358	1	1	521.113	228.116	1
291.391	1	1	521.535	228.528	1
291.424	1	1	521.139	228.514	1
291.458	1	1	520.68	228.213	1
291.491	1	1	520.384	227.917	1
291.525	1	1	520.005	227.462	1
291.559	1	1	519.683	226.799	1
291.592	1	1	519.449	226.712	1
291.625	1	1	518.559	225.994	1
291.659	1	1	517.028	225.162	1
291.692	1	1	515.534	224.452	1
291.726	1	1	514.407	222.78	1
291.759	1	1	515.267	220.32	1
291.793	1	1	516.641	218.956	1
291.826	1	1	517.293	218.421	1
291.86	1	1	517.683	217.672	1
291.893	1	1	518.23	217.177	1
291.927	1	1	518.433	216.894	1
291.96	1	1	518.578	216.62	1
291.994	1	1	518.48	216.334	1
292.027	1	1	517.889	215.895	1
292.061	1	1	516.394	214.628	1
292.094	1	1	515.059	213.907	1
292.128	1	1	513.938	212.762	1
292.161	1	1	513.723	212.215	1
292.195	1	1	513.527	211.417	1
292.228	1	1	513.269	210.591	1
292.262	1	1	512.917	210.032	1
292.295	1	1	512.22	208.888	1
292.329	1	1	511.737	207.495	1
292.362	1	1	511.069	206.228	1
292.396	1	1	509.928	204.594	1
292.429	1	1	508.957	202.861	1
292.463	1	1	508.533	201.794	1
292.496	1	1	507.869	200.704	1
292.53	1	1	506.854	199.331	1
292.563	1	1	506.145	197.837	1
292.597	1	1	505.615	196.522	1
292.63	1	1	505.1	196.302	1
292.664	1	1	504.912	196.457	1
292.697	1	1	505.385	197.246	1
292.731	1	1	505.383	197.465	1
292.764	1	1	505.653	198.134	1
292.798	1	1	505.962	198.205	1
292.831	1	1	506.18	197.727	1
292.865	1	1	506.276	196.637	1
292.898	1	1	506.158	195.746	1
292.932	1	1	505.65	194.979	1
292.965	1	1	505.306	193.689	1
292.999	1	1	505.281	192.899	1
293.032	1	1	505.385	192.794	1
293.066	1	1	505.703	193.652	1
293.099	1	1	505.83	194.185	1
293.133	1	1	505.837	194.088	1
293.166	1	1	505.709	193.657	1
293.2	1	1	505.845	194.089	1
293.233	1	1	506.661	196.582	1
293.267	1	1	508.692	201.198	1
293.3	1	1	510.284	205.305	1
293.334	1	1	511.756	209.54	1
293.367	1	1	513.385	213.627	1
293.401	1	1	514.907	216.263	1
293.434	1	1	516.422	217.963	1
293.468	1	1	517.609	218.766	1
293.501	1	1	518.023	219.026	1
