Time (sec)	Arena	Track	Current Accel (mm/s^2)	
464.953	1	1	99.6213	
464.986	1	1	123.997	
465.02	1	1	151.274	
465.053	1	1	161.784	
465.087	1	1	158.196	
465.12	1	1	142.154	
465.154	1	1	123.226	
465.187	1	1	109.375	
465.221	1	1	92.1331	
465.254	1	1	82.0859	
465.288	1	1	64.0807	
465.321	1	1	25.2396	
465.355	1	1	21.6216	
465.388	1	1	78.8141	
465.422	1	1	130.754	
465.455	1	1	139.799	
465.489	1	1	128.319	
465.522	1	1	108.14	
465.556	1	1	86.9144	
465.589	1	1	76.7348	
465.623	1	1	65.7436	
465.656	1	1	66.5247	
465.69	1	1	73.0049	
465.723	1	1	67.1726	
465.757	1	1	59.3259	
465.79	1	1	42.3575	
465.824	1	1	18.0458	
465.857	1	1	1.11898	
465.891	1	1	10.5106	
465.924	1	1	18.7151	
465.958	1	1	19.7366	
465.991	1	1	28.035	
466.025	1	1	32.5812	
466.058	1	1	39.3041	
466.092	1	1	53.4153	
466.125	1	1	68.0406	
466.159	1	1	83.667	
466.192	1	1	96.1426	
466.226	1	1	101.192	
466.259	1	1	70.6628	
466.293	1	1	36.8437	
466.326	1	1	1.37297	
466.36	1	1	22.7462	
466.393	1	1	46.924	
466.427	1	1	71.9582	
466.46	1	1	82.8808	
466.494	1	1	80.9825	
466.527	1	1	86.2595	
466.561	1	1	88.3278	
466.594	1	1	92.2058	
466.628	1	1	105.538	
466.661	1	1	97.1113	
466.695	1	1	70.5919	
466.728	1	1	40.9826	
466.762	1	1	16.7909	
466.795	1	1	3.9438	
466.829	1	1	26.09	
466.862	1	1	39.1359	
466.896	1	1	39.9912	
466.929	1	1	40.0008	
466.962	1	1	42.7426	
466.996	1	1	46.1686	
467.029	1	1	55.0609	
467.063	1	1	57.9583	
467.096	1	1	48.6269	
467.13	1	1	34.2183	
467.163	1	1	29.5892	
467.197	1	1	25.3304	
467.23	1	1	24.7049	
467.264	1	1	18.1135	
467.297	1	1	9.09785	
467.331	1	1	11.4096	
467.364	1	1	1.87003	
467.398	1	1	11.3488	
467.431	1	1	14.0628	
467.465	1	1	15.938	
467.498	1	1	18.049	
467.532	1	1	18.3897	
467.565	1	1	36.1549	
467.599	1	1	46.7374	
467.632	1	1	54.046	
467.666	1	1	56.6364	
467.699	1	1	55.7733	
467.733	1	1	53.9787	
467.766	1	1	43.3995	
467.8	1	1	37.2172	
467.833	1	1	33.9581	
467.867	1	1	32.2359	
467.9	1	1	29.6304	
467.934	1	1	23.6663	
467.967	1	1	14.4777	
468.001	1	1	9.4428	
468.034	1	1	8.86068	
468.068	1	1	6.79011	
468.101	1	1	5.94391	
468.135	1	1	4.57731	
468.168	1	1	0.450106	
468.202	1	1	6.14793	
468.235	1	1	8.13779	
468.269	1	1	9.30752	
468.302	1	1	9.79564	
468.336	1	1	12.2032	
468.369	1	1	15.996	
468.403	1	1	18.1326	
468.436	1	1	16.7632	
468.47	1	1	16.5208	
468.503	1	1	15.5363	
468.537	1	1	7.016	
468.57	1	1	0.809815	
468.604	1	1	2.94227	
468.637	1	1	6.61159	
468.671	1	1	14.3598	
468.704	1	1	20.5342	
468.738	1	1	16.728	
468.771	1	1	27.4596	
468.805	1	1	19.982	
468.838	1	1	17.2341	
468.872	1	1	14.8356	
468.905	1	1	10.6167	
468.939	1	1	4.20196	
468.972	1	1	4.32438	
469.006	1	1	8.9598	
469.039	1	1	11.8426	
469.073	1	1	1.45471	
469.106	1	1	9.0951	
469.14	1	1	2.17446	
469.173	1	1	15.579	
469.207	1	1	14.5268	
469.24	1	1	16.6003	
469.274	1	1	11.2419	
469.307	1	1	10.2113	
469.341	1	1	14.869	
469.374	1	1	19.8125	
469.408	1	1	24.8761	
469.441	1	1	27.7918	
469.474	1	1	21.6133	
469.508	1	1	13.4473	
469.541	1	1	6.91673	
469.575	1	1	1.25901	
469.608	1	1	10.2048	
469.642	1	1	10.1694	
469.675	1	1	4.90111	
469.709	1	1	4.63953	
469.742	1	1	14.5378	
469.776	1	1	14.0909	
469.809	1	1	16.0792	
469.843	1	1	16.9471	
469.876	1	1	18.3416	
469.91	1	1	12.0601	
469.943	1	1	6.37713	
469.977	1	1	2.87561	
470.01	1	1	11.6771	
470.044	1	1	22.2168	
470.077	1	1	35.6919	
470.111	1	1	60.8741	
470.144	1	1	100.218	
470.178	1	1	139.193	
470.211	1	1	162.368	
470.245	1	1	184.664	
470.278	1	1	213.312	
470.312	1	1	238.335	
470.345	1	1	274.72	
470.379	1	1	295.99	
470.412	1	1	318.263	
470.446	1	1	321.191	
470.479	1	1	323.091	
470.513	1	1	306.054	
470.546	1	1	273.097	
470.58	1	1	222.695	
470.613	1	1	192.709	
470.647	1	1	165.208	
470.68	1	1	128.997	
470.714	1	1	75.5177	
470.747	1	1	8.51012	
470.781	1	1	83.8185	
470.814	1	1	162.692	
470.848	1	1	223.258	
470.881	1	1	282.411	
470.915	1	1	333.392	
470.948	1	1	376.897	
470.982	1	1	344.015	
471.015	1	1	313.54	
471.049	1	1	289.248	
471.082	1	1	265.857	
471.116	1	1	229.018	
471.149	1	1	187.195	
471.183	1	1	151.207	
471.216	1	1	110.058	
471.25	1	1	77.244	
471.283	1	1	40.5955	
471.317	1	1	5.76094	
471.35	1	1	25.7104	
471.384	1	1	5.69361	
471.417	1	1	40.4862	
471.451	1	1	64.0016	
471.484	1	1	73.379	
471.518	1	1	82.3297	
471.551	1	1	75.2078	
471.585	1	1	62.7925	
471.618	1	1	52.3595	
471.652	1	1	44.311	
471.685	1	1	39.3308	
471.719	1	1	35.304	
471.752	1	1	28.5353	
471.786	1	1	23.7969	
471.819	1	1	7.42596	
471.853	1	1	5.1194	
471.886	1	1	7.48634	
471.919	1	1	6.04191	
471.953	1	1	5.02655	
471.986	1	1	5.90881	
472.02	1	1	4.99934	
472.053	1	1	10.0986	
472.087	1	1	10.3281	
472.12	1	1	14.1159	
472.154	1	1	16.9861	
472.187	1	1	17.8042	
472.221	1	1	8.99724	
472.254	1	1	0.842282	
472.288	1	1	4.81825	
472.321	1	1	9.71695	
472.355	1	1	14.1171	
472.388	1	1	21.0239	
472.422	1	1	29.5907	
472.455	1	1	40.5624	
472.489	1	1	54.0273	
472.522	1	1	72.9051	
472.556	1	1	97.9983	
472.589	1	1	124.782	
472.623	1	1	152.258	
472.656	1	1	177.846	
472.69	1	1	196.282	
472.723	1	1	227.363	
472.757	1	1	254.754	
472.79	1	1	274.79	
472.824	1	1	287.897	
472.857	1	1	293.199	
472.891	1	1	305.032	
472.924	1	1	313.044	
472.958	1	1	299.142	
472.991	1	1	270.636	
473.025	1	1	234.588	
473.058	1	1	193.263	
473.092	1	1	141.012	
473.125	1	1	64.3378	
473.159	1	1	11.0872	
473.192	1	1	73.5667	
473.226	1	1	129.21	
473.259	1	1	174.508	
473.293	1	1	236.677	
473.326	1	1	316.004	
473.36	1	1	364.021	
473.393	1	1	376.746	
473.427	1	1	371.075	
473.46	1	1	354.893	
473.494	1	1	323.537	
473.527	1	1	281.2	
473.561	1	1	232.611	
473.594	1	1	189.787	
473.628	1	1	153.251	
473.661	1	1	124.118	
473.695	1	1	84.1067	
473.728	1	1	34.7849	
473.762	1	1	7.18424	
473.795	1	1	27.1359	
473.829	1	1	33.5228	
473.862	1	1	33.2972	
473.896	1	1	27.7153	
473.929	1	1	32.5964	
473.963	1	1	23.2374	
473.996	1	1	7.31976	
474.03	1	1	8.02936	
474.063	1	1	2.65315	
474.097	1	1	6.63547	
474.13	1	1	1.56655	
474.164	1	1	11.7605	
474.197	1	1	16.8068	
474.23	1	1	16.4046	
474.264	1	1	18.0037	
474.297	1	1	21.8925	
474.331	1	1	42.9024	
474.364	1	1	43.5073	
474.398	1	1	30.5627	
474.431	1	1	38.8943	
474.465	1	1	30.9336	
474.498	1	1	16.0275	
474.532	1	1	16.0828	
474.565	1	1	11.7662	
474.599	1	1	9.00673	
474.632	1	1	15.2421	
474.666	1	1	11.8563	
474.699	1	1	11.7024	
474.733	1	1	1.36618	
474.766	1	1	1.46326	
474.8	1	1	17.1704	
474.833	1	1	18.7154	
474.867	1	1	23.218	
474.9	1	1	28.1732	
474.934	1	1	27.5209	
474.967	1	1	24.1281	
475.001	1	1	25.5233	
475.034	1	1	22.681	
475.068	1	1	25.0087	
475.101	1	1	23.1048	
475.135	1	1	23.4582	
475.168	1	1	18.3554	
475.202	1	1	3.90409	
475.235	1	1	4.91597	
475.269	1	1	6.27972	
475.302	1	1	7.92466	
475.336	1	1	10.5194	
475.369	1	1	9.12216	
475.403	1	1	8.06727	
475.436	1	1	1.33514	
475.47	1	1	8.06754	
475.503	1	1	0.789451	
475.537	1	1	4.11143	
475.57	1	1	5.68299	
475.604	1	1	2.73941	
475.637	1	1	4.6327	
475.671	1	1	16.5581	
475.704	1	1	44.3864	
475.738	1	1	54.679	
475.771	1	1	53.0055	
475.805	1	1	52.7096	
475.838	1	1	44.1754	
475.872	1	1	57.9995	
475.905	1	1	49.6489	
475.939	1	1	56.3342	
475.972	1	1	46.6939	
476.006	1	1	31.6916	
476.039	1	1	15.1498	
476.073	1	1	7.48219	
476.106	1	1	31.0163	
476.14	1	1	40.6291	
476.173	1	1	40.1542	
476.207	1	1	37.4368	
476.24	1	1	34.7009	
476.274	1	1	44.7624	
476.307	1	1	47.1075	
476.341	1	1	48.606	
476.374	1	1	30.5162	
476.408	1	1	15.6459	
476.441	1	1	0.104451	
476.475	1	1	19.1055	
476.508	1	1	27.6597	
476.542	1	1	33.0112	
476.575	1	1	32.0701	
476.609	1	1	30.8249	
476.642	1	1	28.0321	
476.676	1	1	36.2953	
476.709	1	1	43.5454	
476.742	1	1	41.8214	
476.776	1	1	30.9785	
476.809	1	1	22.8885	
476.843	1	1	11.6408	
476.876	1	1	3.50579	
476.91	1	1	9.72542	
476.943	1	1	21.1486	
476.977	1	1	24.7967	
477.01	1	1	22.1163	
477.044	1	1	16.7425	
477.077	1	1	18.7095	
477.111	1	1	19.4822	
477.144	1	1	12.4405	
477.178	1	1	7.3425	
477.211	1	1	11.6999	
477.245	1	1	15.1267	
477.278	1	1	7.03099	
477.312	1	1	2.62138	
477.345	1	1	4.62133	
477.379	1	1	3.30246	
477.412	1	1	2.81478	
477.446	1	1	0.455752	
477.479	1	1	1.33822	
477.513	1	1	5.78518	
477.546	1	1	15.5327	
477.58	1	1	22.114	
477.613	1	1	16.7951	
477.647	1	1	13.5433	
477.68	1	1	17.9181	
477.714	1	1	19.089	
477.747	1	1	20.6516	
477.781	1	1	15.0448	
477.814	1	1	14.1563	
477.848	1	1	25.2833	
477.881	1	1	24.8845	
477.915	1	1	20.4678	
477.948	1	1	14.926	
477.982	1	1	13.8859	
478.015	1	1	17.1127	
478.049	1	1	10.753	
478.082	1	1	7.07722	
478.116	1	1	5.26554	
478.149	1	1	2.43426	
478.183	1	1	2.21686	
478.216	1	1	1.45215	
478.25	1	1	5.39532	
478.283	1	1	12.8388	
478.317	1	1	20.9444	
478.35	1	1	36.3837	
478.384	1	1	63.7804	
478.417	1	1	89.7122	
478.451	1	1	104.684	
478.484	1	1	120.14	
478.518	1	1	121.44	
478.551	1	1	122.915	
478.585	1	1	124.442	
478.618	1	1	142.81	
478.652	1	1	163.61	
478.685	1	1	164.734	
478.719	1	1	160.758	
478.752	1	1	143.555	
478.786	1	1	105.392	
478.819	1	1	68.1591	
478.853	1	1	34.049	
478.886	1	1	0.0175114	
478.92	1	1	14.6089	
478.953	1	1	27.3806	
478.987	1	1	48.463	
479.02	1	1	87.6515	
479.054	1	1	134.347	
479.087	1	1	161.94	
479.121	1	1	184.017	
479.154	1	1	176.087	
479.188	1	1	151.818	
479.221	1	1	129.919	
479.254	1	1	100.268	
479.288	1	1	51.7085	
479.321	1	1	1.3861	
479.355	1	1	54.9991	
479.388	1	1	118.937	
479.422	1	1	187.626	
479.455	1	1	259.769	
479.489	1	1	323.296	
479.522	1	1	373.661	
479.556	1	1	396.927	
479.589	1	1	405.847	
479.623	1	1	409.304	
479.656	1	1	384.599	
479.69	1	1	335.132	
479.723	1	1	271.249	
479.757	1	1	182.23	
479.79	1	1	91.6513	
479.824	1	1	7.5221	
479.857	1	1	61.6608	
479.891	1	1	119.801	
479.924	1	1	177.201	
479.958	1	1	238.142	
479.991	1	1	293.993	
480.025	1	1	334.071	
480.058	1	1	349.558	
480.092	1	1	355.627	
480.125	1	1	351.347	
480.159	1	1	317.847	
480.192	1	1	275.208	
480.226	1	1	237.664	
480.259	1	1	208.698	
480.293	1	1	177.547	
480.326	1	1	147.593	
480.36	1	1	113.604	
480.393	1	1	79.8531	
480.427	1	1	46.2129	
480.46	1	1	19.2538	
480.494	1	1	15.9335	
480.527	1	1	50.9321	
480.561	1	1	71.37	
480.594	1	1	85.2626	
480.628	1	1	91.4297	
480.661	1	1	86.0624	
480.695	1	1	74.1225	
480.728	1	1	75.0186	
480.762	1	1	73.5636	
480.795	1	1	74.6701	
480.829	1	1	60.0394	
480.862	1	1	38.9009	
480.896	1	1	9.5585	
480.929	1	1	22.5437	
480.963	1	1	56.2099	
480.996	1	1	76.6908	
481.03	1	1	78.9817	
481.063	1	1	75.0901	
481.097	1	1	81.4746	
481.13	1	1	90.8046	
481.164	1	1	84.1502	
481.197	1	1	77.8851	
481.231	1	1	63.5239	
481.264	1	1	40.0707	
481.298	1	1	19.5249	
481.331	1	1	13.6359	
481.365	1	1	55.0591	
481.398	1	1	79.7945	
481.432	1	1	99.1062	
481.465	1	1	116.531	
481.499	1	1	122.505	
481.532	1	1	111.945	
481.566	1	1	89.6985	
481.599	1	1	75.6712	
481.633	1	1	66.4212	
481.666	1	1	52.5724	
481.699	1	1	42.8358	
481.733	1	1	13.7703	
481.766	1	1	18.6066	
481.8	1	1	44.8303	
481.833	1	1	81.5078	
481.867	1	1	120.364	
481.9	1	1	137.275	
481.934	1	1	132.228	
481.967	1	1	122.008	
482.001	1	1	116.481	
482.034	1	1	113.232	
482.068	1	1	103.78	
482.101	1	1	93.0182	
482.135	1	1	78.9587	
482.168	1	1	63.8834	
482.202	1	1	46.7237	
482.235	1	1	28.0703	
482.269	1	1	9.9565	
482.302	1	1	3.82513	
482.336	1	1	13.3592	
482.369	1	1	16.8953	
482.403	1	1	20.715	
482.436	1	1	26.5874	
482.47	1	1	31.7471	
482.503	1	1	32.782	
482.537	1	1	37.1088	
482.57	1	1	43.24	
482.604	1	1	46.5021	
482.637	1	1	49.0466	
482.671	1	1	48.227	
482.704	1	1	44.8434	
482.738	1	1	39.4734	
482.771	1	1	41.9274	
482.805	1	1	46.4053	
482.838	1	1	44.4812	
482.872	1	1	34.8024	
482.905	1	1	21.5617	
482.939	1	1	6.58049	
482.972	1	1	19.1745	
483.006	1	1	42.4457	
483.039	1	1	61.3825	
483.073	1	1	64.6827	
483.106	1	1	59.9088	
483.14	1	1	51.5122	
483.173	1	1	49.9666	
483.207	1	1	54.1213	
483.24	1	1	55.6847	
483.274	1	1	58.7439	
483.307	1	1	57.5179	
483.341	1	1	36.404	
483.374	1	1	13.7856	
483.408	1	1	4.77139	
483.441	1	1	1.13603	
483.475	1	1	9.74514	
483.508	1	1	6.97524	
483.542	1	1	3.40339	
483.575	1	1	1.08206	
483.609	1	1	7.32282	
483.642	1	1	14.6534	
483.676	1	1	30.2097	
483.709	1	1	45.6109	
483.743	1	1	39.9209	
483.776	1	1	37.4283	
483.81	1	1	49.5663	
483.843	1	1	62.7031	
483.877	1	1	74.5307	
483.91	1	1	64.6254	
483.944	1	1	52.5767	
483.977	1	1	33.8357	
484.011	1	1	14.6518	
484.044	1	1	4.03167	
484.078	1	1	10.6799	
484.111	1	1	26.6609	
484.145	1	1	32.5237	
484.178	1	1	34.9636	
484.211	1	1	44.3549	
484.245	1	1	47.7397	
484.278	1	1	47.8075	
484.312	1	1	45.6	
484.345	1	1	45.0254	
484.379	1	1	29.3333	
484.412	1	1	13.1097	
484.446	1	1	1.09072	
484.479	1	1	9.10373	
484.513	1	1	17.8242	
484.546	1	1	15.1069	
484.58	1	1	11.667	
484.613	1	1	8.5499	
484.647	1	1	9.75248	
484.68	1	1	27.9156	
484.714	1	1	55.3908	
484.747	1	1	84.9329	
484.781	1	1	109.847	
484.814	1	1	136.824	
484.848	1	1	153.647	
484.881	1	1	166.538	
484.915	1	1	162.26	
484.948	1	1	149.839	
484.982	1	1	141.111	
485.015	1	1	139.618	
485.049	1	1	134.487	
485.082	1	1	109.603	
485.116	1	1	80.995	
485.149	1	1	67.8873	
485.183	1	1	50.0597	
485.216	1	1	17.8984	
485.25	1	1	5.87821	
485.283	1	1	16.8126	
485.317	1	1	11.3886	
485.35	1	1	13.1074	
485.384	1	1	30.375	
485.417	1	1	43.6261	
485.451	1	1	46.4156	
485.484	1	1	51.4457	
485.518	1	1	40.4535	
485.551	1	1	14.5136	
485.585	1	1	74.99	
485.618	1	1	103.66	
485.652	1	1	127.806	
485.685	1	1	146.512	
485.719	1	1	152.824	
485.752	1	1	165.715	
485.786	1	1	177.698	
485.819	1	1	190.076	
485.853	1	1	193.105	
485.886	1	1	194.124	
485.92	1	1	185.764	
485.953	1	1	151.039	
485.987	1	1	99.3242	
486.02	1	1	65.9912	
486.054	1	1	37.5248	
486.087	1	1	21.4416	
486.121	1	1	12.8921	
486.154	1	1	2.26621	
486.188	1	1	5.63217	
486.221	1	1	10.1128	
486.255	1	1	13.2621	
486.288	1	1	8.52366	
486.322	1	1	8.49091	
486.355	1	1	8.67976	
486.389	1	1	0.150254	
486.422	1	1	7.1058	
486.456	1	1	18.1999	
486.489	1	1	19.5713	
486.523	1	1	19.1172	
486.556	1	1	25.0518	
486.59	1	1	33.923	
486.623	1	1	34.9159	
486.656	1	1	36.6835	
486.69	1	1	30.0722	
486.723	1	1	20.9716	
486.757	1	1	11.7989	
486.79	1	1	3.65849	
486.824	1	1	2.45842	
486.857	1	1	8.35263	
486.891	1	1	8.53425	
486.924	1	1	9.23226	
486.958	1	1	16.6538	
486.991	1	1	29.645	
487.025	1	1	37.9594	
487.058	1	1	43.5227	
487.092	1	1	47.9154	
487.125	1	1	42.7489	
487.159	1	1	41.5819	
487.192	1	1	38.9622	
487.226	1	1	33.0791	
487.259	1	1	30.2554	
487.293	1	1	30.0636	
487.326	1	1	21.2275	
487.36	1	1	11.2737	
487.393	1	1	2.00337	
487.427	1	1	18.2546	
487.46	1	1	28.512	
487.494	1	1	37.2285	
487.527	1	1	39.1799	
487.561	1	1	39.6102	
487.594	1	1	39.4691	
487.628	1	1	32.0219	
487.661	1	1	27.6573	
487.695	1	1	26.3577	
487.728	1	1	15.1192	
487.762	1	1	4.30883	
487.795	1	1	6.81929	
487.829	1	1	19.0798	
487.862	1	1	24.1302	
487.896	1	1	26.791	
487.929	1	1	33.8685	
487.963	1	1	32.2851	
487.996	1	1	32.3236	
488.03	1	1	41.1942	
488.063	1	1	61.3559	
488.097	1	1	79.6595	
488.13	1	1	83.0122	
488.164	1	1	86.2111	
488.197	1	1	99.3198	
488.231	1	1	113.721	
488.264	1	1	132.984	
488.298	1	1	151.66	
488.331	1	1	161.223	
488.365	1	1	184.36	
488.398	1	1	203.923	
488.432	1	1	203.933	
488.465	1	1	173.685	
488.499	1	1	139.589	
488.532	1	1	121.404	
488.566	1	1	107.551	
488.599	1	1	74.0891	
488.633	1	1	37.4336	
488.666	1	1	2.49429	
488.7	1	1	25.5956	
488.733	1	1	43.161	
488.767	1	1	96.9012	
488.8	1	1	148.753	
488.834	1	1	195.247	
488.867	1	1	213.649	
488.901	1	1	201.843	
488.934	1	1	199.819	
488.968	1	1	202.125	
489.001	1	1	187.368	
489.035	1	1	164.902	
489.068	1	1	127.687	
489.102	1	1	90.5094	
489.135	1	1	61.74	
489.168	1	1	22.6923	
489.202	1	1	17.1802	
489.235	1	1	62.6231	
489.269	1	1	101.981	
489.302	1	1	113.969	
489.336	1	1	112.128	
489.369	1	1	103.917	
489.403	1	1	95.4462	
489.436	1	1	73.1674	
489.47	1	1	26.6675	
489.503	1	1	21.4017	
489.537	1	1	58.9983	
489.57	1	1	72.769	
489.604	1	1	86.4263	
489.637	1	1	105.595	
489.671	1	1	126.157	
489.704	1	1	139.567	
489.738	1	1	110.175	
489.771	1	1	68.4202	
489.805	1	1	42.3842	
489.838	1	1	12.5233	
489.872	1	1	31.8796	
489.905	1	1	74.1918	
489.939	1	1	113.92	
489.972	1	1	158.236	
490.006	1	1	201.162	
490.039	1	1	239.626	
490.073	1	1	266.977	
490.106	1	1	286.005	
490.14	1	1	277.321	
490.173	1	1	265.394	
490.207	1	1	265.503	
490.24	1	1	272.61	
490.274	1	1	269.935	
490.307	1	1	264.863	
490.341	1	1	246.573	
490.374	1	1	207.656	
490.408	1	1	169.939	
490.441	1	1	150.167	
490.475	1	1	148.076	
490.508	1	1	151.506	
490.542	1	1	149.502	
490.575	1	1	139.53	
490.609	1	1	123.891	
490.642	1	1	102.987	
490.676	1	1	79.9567	
490.709	1	1	51.7759	
490.743	1	1	25.4339	
490.776	1	1	0.640926	
490.81	1	1	30.8221	
490.843	1	1	70.0076	
490.877	1	1	117.287	
490.91	1	1	163.501	
490.944	1	1	190.226	
490.977	1	1	200.87	
491.011	1	1	193.568	
491.044	1	1	168.982	
491.078	1	1	126.144	
491.111	1	1	79.4758	
491.145	1	1	39.8473	
491.178	1	1	7.03451	
491.212	1	1	63.1975	
491.245	1	1	119.134	
491.279	1	1	185.909	
491.312	1	1	253.242	
491.346	1	1	307.107	
491.379	1	1	332.126	
491.413	1	1	336.778	
491.446	1	1	306.439	
491.48	1	1	220.074	
491.513	1	1	124.534	
491.547	1	1	41.7325	
491.58	1	1	37.4413	
491.613	1	1	114.615	
491.647	1	1	190.053	
491.68	1	1	271.502	
491.714	1	1	350.797	
491.747	1	1	450.233	
491.781	1	1	533.257	
491.814	1	1	596.75	
491.848	1	1	553.159	
491.881	1	1	496.612	
491.915	1	1	441.024	
491.948	1	1	394.73	
491.982	1	1	353.618	
492.015	1	1	305.144	
492.049	1	1	249.886	
492.082	1	1	187.915	
492.116	1	1	126.146	
492.149	1	1	61.4821	
492.183	1	1	5.31247	
492.216	1	1	39.3058	
492.25	1	1	3.394	
492.283	1	1	12.7997	
492.317	1	1	15.8154	
492.35	1	1	9.14604	
492.384	1	1	3.31746	
492.417	1	1	0.0323035	
492.451	1	1	9.99413	
492.484	1	1	26.3219	
492.518	1	1	34.2338	
492.551	1	1	14.1279	
492.585	1	1	28.3986	
492.618	1	1	62.147	
492.652	1	1	88.8494	
492.685	1	1	112.99	
492.719	1	1	141.009	
492.752	1	1	175.703	
492.786	1	1	218.43	
492.819	1	1	273.356	
492.853	1	1	328.48	
492.886	1	1	369.44	
492.92	1	1	391.163	
492.953	1	1	395.108	
492.987	1	1	376.019	
493.02	1	1	367.071	
493.054	1	1	373.918	
493.087	1	1	375.06	
493.121	1	1	359.732	
493.154	1	1	321.736	
493.188	1	1	262.302	
493.221	1	1	176.96	
493.255	1	1	76.9731	
493.288	1	1	4.65801	
493.322	1	1	83.5869	
493.355	1	1	157.016	
493.389	1	1	220.435	
493.422	1	1	283.484	
493.456	1	1	351.268	
493.489	1	1	402.012	
493.523	1	1	409.855	
493.556	1	1	385.148	
493.59	1	1	340.702	
493.623	1	1	287.73	
493.657	1	1	226.457	
493.69	1	1	177.275	
493.724	1	1	125.6	
493.757	1	1	64.6853	
493.791	1	1	9.46604	
493.824	1	1	39.0219	
493.858	1	1	77.8724	
493.891	1	1	94.6208	
493.925	1	1	81.0204	
493.958	1	1	42.92	
493.992	1	1	13.0557	
494.025	1	1	53.3924	
494.059	1	1	85.3762	
494.092	1	1	110.535	
494.125	1	1	135.053	
494.159	1	1	153.832	
494.192	1	1	161.272	
494.226	1	1	175.525	
494.259	1	1	187.117	
494.293	1	1	186.871	
494.326	1	1	176.058	
494.36	1	1	154.652	
494.393	1	1	130.549	
494.427	1	1	113.458	
494.46	1	1	83.1471	
494.494	1	1	58.105	
494.527	1	1	36.7217	
494.561	1	1	27.8989	
494.594	1	1	30.3458	
494.628	1	1	31.9533	
494.661	1	1	27.6375	
494.695	1	1	20.4815	
494.728	1	1	15.3294	
494.762	1	1	11.0012	
494.795	1	1	2.60034	
494.829	1	1	1.23602	
494.862	1	1	10.6376	
494.896	1	1	28.8449	
494.929	1	1	30.0987	
494.963	1	1	31.885	
494.996	1	1	37.3954	
495.03	1	1	17.4526	
495.063	1	1	6.97817	
495.097	1	1	25.2947	
495.13	1	1	38.9348	
495.164	1	1	54.0238	
495.197	1	1	75.4776	
495.231	1	1	98.0319	
495.264	1	1	126.392	
495.298	1	1	170.903	
495.331	1	1	201.096	
495.365	1	1	240.438	
495.398	1	1	277.655	
495.432	1	1	292.424	
495.465	1	1	289.885	
495.499	1	1	283.636	
495.532	1	1	272.891	
495.566	1	1	257.944	
495.599	1	1	248.675	
495.633	1	1	250.819	
495.666	1	1	241.03	
495.7	1	1	220.561	
495.733	1	1	200.457	
495.767	1	1	161.714	
495.8	1	1	125.409	
495.834	1	1	107.331	
495.867	1	1	99.4321	
495.901	1	1	95.7867	
495.934	1	1	104.256	
495.968	1	1	112.085	
496.001	1	1	97.5292	
496.035	1	1	60.0697	
496.068	1	1	36.4601	
496.102	1	1	12.6659	
496.135	1	1	2.22771	
496.169	1	1	5.71564	
496.202	1	1	19.8167	
496.236	1	1	8.54506	
496.269	1	1	7.41446	
496.303	1	1	24.5404	
496.336	1	1	32.8733	
496.37	1	1	55.2843	
496.403	1	1	76.1465	
496.437	1	1	81.6254	
496.47	1	1	120.014	
496.504	1	1	153.184	
496.537	1	1	203.639	
496.57	1	1	259.864	
496.604	1	1	300.173	
496.637	1	1	325.722	
496.671	1	1	341.902	
496.704	1	1	354.349	
496.738	1	1	378.182	
496.771	1	1	369.492	
496.805	1	1	346.62	
496.838	1	1	334.978	
496.872	1	1	274.424	
496.905	1	1	192.774	
496.939	1	1	127.85	
496.972	1	1	58.4776	
497.006	1	1	10.0959	
497.039	1	1	32.3006	
497.073	1	1	71.6659	
497.106	1	1	104.515	
497.14	1	1	124.731	
497.173	1	1	124.846	
497.207	1	1	116.223	
497.24	1	1	121.133	
497.274	1	1	86.019	
497.307	1	1	10.1885	
497.341	1	1	27.5479	
497.374	1	1	61.7652	
497.408	1	1	90.3627	
497.441	1	1	103.713	
497.475	1	1	106.103	
497.508	1	1	99.4788	
497.542	1	1	85.2584	
497.575	1	1	67.8399	
497.609	1	1	60.3698	
497.642	1	1	60.1075	
497.676	1	1	34.156	
497.709	1	1	0.163781	
497.743	1	1	12.8114	
497.776	1	1	29.9614	
497.81	1	1	37.8964	
497.843	1	1	36.6755	
497.877	1	1	23.263	
497.91	1	1	1.3168	
497.944	1	1	10.3169	
497.977	1	1	22.3816	
498.011	1	1	14.0513	
498.044	1	1	4.58106	
498.078	1	1	13.9171	
498.111	1	1	12.305	
498.145	1	1	6.29367	
498.178	1	1	5.11804	
498.212	1	1	13.3334	
498.245	1	1	17.4069	
498.279	1	1	21.925	
498.312	1	1	17.3591	
498.346	1	1	25.1322	
498.379	1	1	32.5131	
498.413	1	1	43.3281	
498.446	1	1	46.9751	
498.48	1	1	40.3928	
498.513	1	1	45.3079	
498.547	1	1	43.1533	
498.58	1	1	30.6381	
498.614	1	1	24.8454	
498.647	1	1	26.9578	
498.681	1	1	18.647	
498.714	1	1	18.2952	
498.748	1	1	12.0573	
498.781	1	1	9.88925	
498.815	1	1	5.18598	
498.848	1	1	9.46961	
498.882	1	1	15.1836	
498.915	1	1	3.37558	
498.949	1	1	25.1296	
498.982	1	1	29.1826	
499.016	1	1	16.437	
499.049	1	1	3.3788	
499.082	1	1	12.049	
499.116	1	1	5.87528	
499.149	1	1	3.58526	
499.183	1	1	3.19717	
499.216	1	1	0.757606	
