Time (sec)	Arena	Track	Current Accel (mm/s^2)	
278.228	2	1	0.411323	
278.262	2	1	2.6898	
278.295	2	1	4.29573	
278.329	2	1	6.50091	
278.362	2	1	1.37598	
278.396	2	1	7.33358	
278.429	2	1	9.62202	
278.463	2	1	9.40872	
278.496	2	1	9.81103	
278.53	2	1	7.20446	
278.563	2	1	1.04154	
278.597	2	1	1.70212	
278.63	2	1	1.37555	
278.664	2	1	0.748771	
278.697	2	1	0.894372	
278.731	2	1	3.27346	
278.764	2	1	3.26616	
278.798	2	1	6.12991	
278.831	2	1	2.28064	
278.865	2	1	0.331607	
278.898	2	1	2.59364	
278.932	2	1	3.55116	
278.965	2	1	3.90197	
278.999	2	1	3.2367	
279.032	2	1	5.2677	
279.066	2	1	5.14656	
279.099	2	1	4.12999	
279.133	2	1	1.45955	
279.166	2	1	1.64658	
279.199	2	1	0.0932932	
279.233	2	1	0.976433	
279.266	2	1	0.809872	
279.3	2	1	0.64226	
279.333	2	1	5.19479	
279.367	2	1	8.32561	
279.4	2	1	6.52569	
279.434	2	1	5.54088	
279.467	2	1	6.54012	
279.501	2	1	6.96875	
279.534	2	1	6.64762	
279.568	2	1	12.661	
279.601	2	1	12.2175	
279.635	2	1	10.2048	
279.668	2	1	6.95903	
279.702	2	1	9.60837	
279.735	2	1	7.90848	
279.769	2	1	9.00125	
279.802	2	1	5.2811	
279.836	2	1	4.36885	
279.869	2	1	7.04023	
279.903	2	1	5.84331	
279.936	2	1	4.58631	
279.97	2	1	4.23355	
280.003	2	1	0	
280.037	2	1	0	
280.07	2	1	0	
280.104	2	1	3.41603	
280.137	2	1	0	
280.171	2	1	0	
280.204	2	1	4.23473	
280.238	2	1	0.592245	
280.271	2	1	4.03728	
280.305	2	1	0	
280.338	2	1	0	
280.372	2	1	0.900407	
280.405	2	1	3.77632	
280.439	2	1	4.45009	
280.472	2	1	0	
280.506	2	1	3.41629	
280.539	2	1	0	
280.573	2	1	0	
280.606	2	1	0	
280.64	2	1	4.52128	
280.673	2	1	4.03728	
280.707	2	1	3.42543	
280.74	2	1	0	
280.774	2	1	5.13428	
280.807	2	1	3.77632	
280.841	2	1	4.45009	
280.874	2	1	0	
280.908	2	1	0	
280.941	2	1	0	
280.975	2	1	0	
281.008	2	1	0	
281.042	2	1	3.31025	
281.075	2	1	0	
281.109	2	1	3.42543	
281.142	2	1	0	
281.176	2	1	4.58553	
281.209	2	1	10.5941	
281.243	2	1	14.8828	
281.276	2	1	15.7103	
281.31	2	1	17.4333	
281.343	2	1	19.4539	
281.377	2	1	18.5306	
281.41	2	1	22.5657	
281.444	2	1	21.6408	
281.477	2	1	24.6685	
281.511	2	1	26.0581	
281.544	2	1	22.3522	
281.578	2	1	11.275	
281.611	2	1	0.998105	
281.645	2	1	7.05557	
281.678	2	1	10.8316	
281.711	2	1	14.322	
281.745	2	1	13.8595	
281.778	2	1	9.96524	
281.812	2	1	9.30597	
281.845	2	1	11.0106	
281.879	2	1	9.84719	
281.912	2	1	8.95301	
281.946	2	1	7.20437	
281.979	2	1	6.19212	
282.013	2	1	3.21854	
282.046	2	1	0.535239	
282.08	2	1	4.87871	
282.113	2	1	1.53654	
282.147	2	1	1.21922	
282.18	2	1	4.15528	
282.214	2	1	9.89485	
282.247	2	1	10.7596	
282.281	2	1	11.7259	
282.314	2	1	13.0258	
282.348	2	1	11.7737	
282.381	2	1	5.09706	
282.415	2	1	3.40655	
282.448	2	1	3.7405	
282.482	2	1	0	
282.515	2	1	4.64787	
282.549	2	1	6.81359	
282.582	2	1	0.394759	
282.616	2	1	3.36492	
282.649	2	1	3.1809	
282.683	2	1	3.09545	
282.716	2	1	0.832606	
282.75	2	1	5.90537	
282.783	2	1	8.80403	
282.817	2	1	11.5426	
282.85	2	1	12.3001	
282.884	2	1	15.9999	
282.917	2	1	8.08846	
282.951	2	1	8.99537	
282.984	2	1	8.47703	
283.018	2	1	5.48111	
283.051	2	1	0	
283.085	2	1	3.33895	
283.118	2	1	4.91193	
283.152	2	1	9.27993	
283.185	2	1	9.09362	
283.219	2	1	9.92124	
283.252	2	1	10.7861	
283.286	2	1	11.8607	
283.319	2	1	2.22899	
283.353	2	1	3.74035	
283.386	2	1	8.54652	
283.42	2	1	1.44384	
283.453	2	1	0	
283.487	2	1	8.95901	
283.52	2	1	22.8631	
283.554	2	1	27.9888	
283.587	2	1	22.6093	
283.621	2	1	14.0006	
283.654	2	1	15.6187	
283.688	2	1	17.7768	
283.721	2	1	9.9885	
283.755	2	1	12.922	
283.788	2	1	16.3663	
283.822	2	1	11.4071	
283.855	2	1	21.1707	
283.889	2	1	0.10549	
283.922	2	1	11.0865	
283.956	2	1	16.1952	
283.989	2	1	14.0669	
284.023	2	1	5.53318	
284.056	2	1	4.48317	
284.09	2	1	3.53802	
284.123	2	1	2.9341	
284.156	2	1	1.14149	
284.19	2	1	6.05778	
284.223	2	1	4.69936	
284.257	2	1	7.80066	
284.29	2	1	1.49239	
284.324	2	1	6.08698	
284.357	2	1	11.7936	
284.391	2	1	12.8242	
284.424	2	1	15.0567	
284.458	2	1	16.201	
284.491	2	1	10.9524	
284.525	2	1	11.7925	
284.558	2	1	8.80753	
284.592	2	1	6.08926	
284.625	2	1	3.11508	
284.659	2	1	0.423846	
284.692	2	1	2.35975	
284.726	2	1	11.5098	
284.759	2	1	13.1322	
284.793	2	1	12.9456	
284.826	2	1	13.1369	
284.86	2	1	10.1983	
284.893	2	1	7.63488	
284.927	2	1	4.19923	
284.96	2	1	0.748635	
284.994	2	1	3.13932	
285.027	2	1	10.518	
285.061	2	1	7.86917	
285.094	2	1	8.06642	
285.128	2	1	11.3806	
285.161	2	1	9.41142	
285.195	2	1	12.9456	
285.228	2	1	13.1369	
285.262	2	1	10.1983	
285.295	2	1	15.0616	
285.329	2	1	6.54221	
285.362	2	1	4.89547	
285.396	2	1	1.18131	
285.429	2	1	4.87261	
285.463	2	1	5.07704	
285.496	2	1	5.20465	
285.53	2	1	5.81889	
285.563	2	1	3.7208	
285.597	2	1	6.97145	
285.63	2	1	12.7971	
285.664	2	1	12.7584	
285.697	2	1	12.8027	
285.731	2	1	5.06253	
285.764	2	1	5.66802	
285.798	2	1	2.71277	
285.831	2	1	8.12859	
285.865	2	1	10.8404	
285.898	2	1	12.7633	
285.932	2	1	14.867	
285.965	2	1	9.96881	
285.999	2	1	2.1636	
286.032	2	1	12.7971	
286.066	2	1	12.7593	
286.099	2	1	12.8027	
286.133	2	1	9.70947	
286.166	2	1	9.74988	
286.2	2	1	1.76854	
286.233	2	1	13.0012	
286.267	2	1	7.33315	
286.3	2	1	7.52422	
286.334	2	1	5.2192	
286.367	2	1	0.799161	
286.401	2	1	2.13151	
286.434	2	1	6.77418	
286.468	2	1	6.34121	
286.501	2	1	3.98744	
286.535	2	1	0	
286.568	2	1	5.11579	
286.602	2	1	0.293303	
286.635	2	1	7.61568	
286.668	2	1	5.73844	
286.702	2	1	2.40582	
286.735	2	1	4.67071	
286.769	2	1	9.16965	
286.802	2	1	6.93919	
286.836	2	1	6.77418	
286.869	2	1	6.34121	
286.903	2	1	3.98744	
286.936	2	1	0	
286.97	2	1	1.44634	
287.003	2	1	2.62045	
287.037	2	1	7.61568	
287.07	2	1	9.24649	
287.104	2	1	4.17806	
287.137	2	1	1.13354	
287.171	2	1	8.17745	
287.204	2	1	10.1578	
287.238	2	1	12.2573	
287.271	2	1	10.8598	
287.305	2	1	8.46933	
287.338	2	1	10.3719	
287.372	2	1	9.56882	
287.405	2	1	9.96364	
287.439	2	1	11.0025	
287.472	2	1	11.9786	
287.506	2	1	4.51559	
287.539	2	1	2.62785	
287.573	2	1	8.17745	
287.606	2	1	10.1578	
287.64	2	1	8.50463	
287.673	2	1	10.8598	
287.707	2	1	8.46933	
287.74	2	1	6.61948	
287.774	2	1	8.00085	
287.807	2	1	7.03506	
287.841	2	1	5.16676	
287.874	2	1	6.88793	
287.908	2	1	3.46858	
287.941	2	1	0.664857	
287.975	2	1	3.28383	
288.008	2	1	4.00145	
288.042	2	1	3.75268	
288.075	2	1	0	
288.109	2	1	0	
288.142	2	1	3.75238	
288.176	2	1	5.23741	
288.209	2	1	6.17978	
288.243	2	1	5.83578	
288.276	2	1	5.09069	
288.31	2	1	4.5138	
288.343	2	1	4.14872	
288.377	2	1	3.28383	
288.41	2	1	4.00145	
288.444	2	1	0	
288.477	2	1	0	
288.511	2	1	0	
288.544	2	1	0	
288.578	2	1	0	
288.611	2	1	0	
288.645	2	1	0	
288.678	2	1	0	
288.712	2	1	0	
288.745	2	1	0	
288.779	2	1	0	
288.812	2	1	0	
288.846	2	1	0	
288.879	2	1	0	
288.913	2	1	0	
288.946	2	1	3.60183	
288.98	2	1	6.28176	
289.013	2	1	8.44787	
289.047	2	1	14.5988	
289.08	2	1	16.5837	
289.113	2	1	11.5642	
289.147	2	1	11.2325	
289.18	2	1	10.7916	
289.214	2	1	12.5854	
289.247	2	1	11.8798	
289.281	2	1	12.9586	
289.314	2	1	14.6459	
289.348	2	1	11.2641	
289.381	2	1	5.94119	
289.415	2	1	0.974611	
289.448	2	1	14.5988	
289.482	2	1	16.5837	
289.515	2	1	8.10286	
289.549	2	1	6.50427	
289.582	2	1	3.28374	
289.616	2	1	1.93033	
289.649	2	1	3.02901	
289.683	2	1	6.66827	
289.716	2	1	5.9295	
289.75	2	1	3.04494	
289.783	2	1	0.386214	
289.817	2	1	2.81805	
289.85	2	1	9.30769	
289.884	2	1	8.85932	
289.917	2	1	6.67828	
289.951	2	1	6.39141	
289.984	2	1	4.95835	
290.018	2	1	2.14759	
290.051	2	1	3.01396	
290.085	2	1	5.41749	
290.118	2	1	2.36883	
290.152	2	1	0.924019	
290.185	2	1	5.92221	
290.219	2	1	5.34435	
290.252	2	1	4.80725	
290.286	2	1	5.12532	
290.319	2	1	10.1397	
290.353	2	1	6.40131	
290.386	2	1	3.05117	
290.42	2	1	1.96674	
290.453	2	1	2.91616	
290.487	2	1	4.90831	
290.52	2	1	11.0852	
290.554	2	1	5.3753	
290.587	2	1	14.7155	
290.621	2	1	31.3155	
290.654	2	1	47.9302	
290.688	2	1	62.9486	
290.721	2	1	75.2544	
290.755	2	1	73.0475	
290.788	2	1	68.4669	
290.822	2	1	65.1999	
290.855	2	1	68.0233	
290.889	2	1	66.9808	
290.922	2	1	73.1184	
290.956	2	1	68.6891	
290.989	2	1	41.2861	
291.023	2	1	16.5857	
291.056	2	1	14.1756	
291.09	2	1	38.1182	
291.123	2	1	50.7504	
291.157	2	1	48.217	
291.19	2	1	43.0994	
291.224	2	1	35.8478	
291.257	2	1	40.4319	
291.291	2	1	39.9186	
291.324	2	1	44.0972	
291.358	2	1	53.9684	
291.391	2	1	49.4182	
291.424	2	1	47.9037	
291.458	2	1	38.2551	
291.491	2	1	21.6606	
291.525	2	1	9.78919	
291.559	2	1	3.78532	
291.592	2	1	10.3538	
291.625	2	1	21.8026	
291.659	2	1	37.8208	
291.692	2	1	46.7745	
291.726	2	1	54.3581	
291.759	2	1	66.9066	
291.793	2	1	74.8675	
291.826	2	1	82.4259	
291.86	2	1	89.2695	
291.893	2	1	87.2169	
291.927	2	1	79.1261	
291.96	2	1	62.7903	
291.994	2	1	30.6123	
292.027	2	1	2.84417	
292.061	2	1	20.21	
292.094	2	1	30.2385	
292.128	2	1	32.557	
292.161	2	1	38.424	
292.195	2	1	40.8064	
292.228	2	1	39.7535	
292.262	2	1	48.1067	
292.295	2	1	59.0464	
292.329	2	1	64.5296	
292.362	2	1	62.9185	
292.396	2	1	53.7211	
292.429	2	1	44.6655	
292.463	2	1	35.2065	
292.496	2	1	34.2413	
292.53	2	1	38.4173	
292.563	2	1	38.4073	
292.597	2	1	39.3094	
292.63	2	1	42.5085	
292.664	2	1	34.4387	
292.697	2	1	30.9534	
292.731	2	1	23.8974	
292.764	2	1	25.635	
292.798	2	1	22.0275	
292.831	2	1	20.1709	
292.865	2	1	18.9442	
292.898	2	1	16.1599	
292.932	2	1	12.405	
292.965	2	1	10.3135	
292.999	2	1	8.02213	
293.032	2	1	5.10466	
293.066	2	1	6.7241	
293.099	2	1	4.11916	
293.133	2	1	5.41389	
293.166	2	1	0	
293.2	2	1	0	
293.233	2	1	0	
293.267	2	1	0	
293.3	2	1	0	
293.334	2	1	0	
293.367	2	1	0	
293.401	2	1	0	
293.434	2	1	0	
293.468	2	1	0	
293.501	2	1	0	
293.535	2	1	0	
293.568	2	1	0	
293.602	2	1	0	
293.635	2	1	0	
293.669	2	1	0	
293.702	2	1	0	
293.736	2	1	0	
293.769	2	1	0	
293.803	2	1	0	
293.836	2	1	0	
293.87	2	1	0	
293.903	2	1	0	
293.936	2	1	0	
293.97	2	1	4.08535	
294.003	2	1	6.86621	
294.037	2	1	7.56805	
294.07	2	1	6.11507	
294.104	2	1	8.37403	
294.137	2	1	10.2961	
294.171	2	1	12.7851	
294.204	2	1	14.364	
294.238	2	1	15.6703	
294.271	2	1	14.9489	
294.305	2	1	12.5362	
294.338	2	1	13.4342	
294.372	2	1	11.5315	
294.405	2	1	11.0979	
294.439	2	1	11.0601	
294.472	2	1	9.33328	
294.506	2	1	2.71116	
294.539	2	1	0.487547	
294.573	2	1	6.86455	
294.606	2	1	9.34749	
294.64	2	1	15.6703	
294.673	2	1	11.5037	
294.707	2	1	7.72443	
294.74	2	1	8.28225	
294.774	2	1	7.11081	
294.807	2	1	11.2439	
294.841	2	1	18.6281	
294.874	2	1	8.6063	
294.908	2	1	0.716257	
294.941	2	1	7.57041	
294.975	2	1	15.076	
295.008	2	1	28.5373	
295.042	2	1	52.965	
295.075	2	1	71.6884	
295.109	2	1	101.977	
295.142	2	1	134.055	
295.176	2	1	167.045	
295.209	2	1	205.394	
295.243	2	1	253.851	
295.276	2	1	289.466	
295.31	2	1	339.701	
295.343	2	1	374.564	
295.377	2	1	401.406	
295.41	2	1	413.553	
295.444	2	1	418.362	
295.477	2	1	424.297	
295.511	2	1	416.407	
295.544	2	1	399.049	
295.578	2	1	378.671	
295.611	2	1	352.53	
295.645	2	1	316.085	
295.678	2	1	264.677	
295.712	2	1	192.493	
295.745	2	1	135.066	
295.779	2	1	103.545	
295.812	2	1	78.1476	
295.846	2	1	48.5035	
295.879	2	1	5.65501	
295.913	2	1	38.7567	
295.946	2	1	68.3508	
295.98	2	1	99.2415	
296.013	2	1	128.391	
296.047	2	1	152.63	
296.08	2	1	157.264	
296.114	2	1	141.11	
296.147	2	1	116.679	
296.181	2	1	106.042	
296.214	2	1	97.8468	
296.248	2	1	81.2283	
296.281	2	1	52.7619	
296.315	2	1	6.35254	
296.348	2	1	23.0987	
296.382	2	1	42.9333	
296.415	2	1	73.2187	
296.448	2	1	100.558	
296.482	2	1	112.52	
296.515	2	1	100.056	
296.549	2	1	54.2666	
296.582	2	1	7.93595	
296.616	2	1	76.3342	
296.649	2	1	141.387	
296.683	2	1	207.401	
296.716	2	1	292.39	
296.75	2	1	344.282	
296.783	2	1	369.421	
296.817	2	1	384.597	
296.85	2	1	377.679	
296.884	2	1	348.782	
296.917	2	1	313.054	
296.951	2	1	261.976	
296.984	2	1	194.079	
297.018	2	1	116.841	
297.051	2	1	51.8536	
297.085	2	1	6.98994	
297.118	2	1	58.2245	
297.152	2	1	73.7103	
297.185	2	1	67.3146	
297.219	2	1	33.3129	
297.252	2	1	21.5317	
297.286	2	1	92.6445	
297.319	2	1	155.432	
297.353	2	1	189.136	
297.386	2	1	179.42	
297.42	2	1	175.085	
297.453	2	1	171.563	
297.487	2	1	175.808	
297.52	2	1	173.288	
297.554	2	1	154.008	
297.587	2	1	106.84	
297.621	2	1	50.2626	
297.654	2	1	19.4611	
297.688	2	1	94.9852	
297.721	2	1	170.091	
297.755	2	1	219.2	
297.788	2	1	220.339	
297.822	2	1	211.984	
297.855	2	1	193.863	
297.889	2	1	168.892	
297.922	2	1	136.559	
297.956	2	1	99.8834	
297.989	2	1	42.6713	
298.023	2	1	4.4396	
298.056	2	1	70.2407	
298.09	2	1	138.131	
298.123	2	1	186.653	
298.157	2	1	186.133	
298.19	2	1	166.959	
298.224	2	1	139.808	
298.257	2	1	111.836	
298.291	2	1	83.3088	
298.324	2	1	52.9933	
298.358	2	1	28.425	
298.391	2	1	10.5783	
298.425	2	1	39.8939	
298.458	2	1	67.9987	
298.492	2	1	92.1715	
298.525	2	1	89.8781	
298.559	2	1	54.4254	
298.592	2	1	2.11214	
298.626	2	1	46.9192	
298.659	2	1	73.2805	
298.693	2	1	75.2391	
298.726	2	1	73.6021	
298.76	2	1	57.8939	
298.793	2	1	59.8928	
298.827	2	1	54.7395	
298.86	2	1	26.4119	
298.893	2	1	8.94689	
298.927	2	1	46.8339	
298.96	2	1	59.1176	
298.994	2	1	64.7404	
299.027	2	1	62.58	
299.061	2	1	59.6642	
299.094	2	1	60.841	
299.128	2	1	87.68	
299.161	2	1	102.24	
299.195	2	1	109.832	
299.228	2	1	101.457	
299.262	2	1	73.6572	
299.295	2	1	37.5466	
299.329	2	1	11.6459	
299.362	2	1	3.38436	
299.396	2	1	17.4011	
299.429	2	1	63.1975	
299.463	2	1	84.6291	
299.496	2	1	75.9498	
299.53	2	1	42.1314	
299.563	2	1	25.8373	
299.597	2	1	29.9363	
299.63	2	1	41.2985	
299.664	2	1	54.8196	
299.697	2	1	79.0842	
299.731	2	1	88.868	
299.764	2	1	88.467	
299.798	2	1	89.2109	
299.831	2	1	38.1106	
299.865	2	1	6.66048	
299.898	2	1	14.5102	
299.932	2	1	36.9058	
299.965	2	1	41.3867	
299.999	2	1	26.5446	
300.032	2	1	12.1973	
300.066	2	1	0.970084	
300.099	2	1	14.014	
300.133	2	1	22.1757	
300.166	2	1	27.4428	
300.2	2	1	57.8464	
300.233	2	1	46.5047	
300.267	2	1	33.1179	
300.3	2	1	50.9093	
300.334	2	1	80.3658	
300.367	2	1	112.549	
300.401	2	1	139.663	
300.434	2	1	160.869	
300.468	2	1	179.231	
300.501	2	1	198.923	
300.535	2	1	214.215	
300.568	2	1	225.476	
300.602	2	1	189.202	
300.635	2	1	167.935	
300.669	2	1	155.313	
300.702	2	1	132.941	
300.736	2	1	104.867	
300.769	2	1	69.3494	
300.803	2	1	33.9966	
300.836	2	1	1.65113	
300.87	2	1	33.9339	
300.903	2	1	60.213	
300.937	2	1	86.3877	
300.97	2	1	108.902	
301.004	2	1	87.5296	
301.037	2	1	67.327	
301.071	2	1	50.1498	
301.104	2	1	28.7715	
301.138	2	1	6.83066	
301.171	2	1	18.9429	
301.205	2	1	44.3929	
301.238	2	1	72.5658	
301.272	2	1	67.5997	
301.305	2	1	52.9874	
301.339	2	1	44.3937	
301.372	2	1	39.4748	
301.405	2	1	37.8993	
301.439	2	1	34.1628	
301.472	2	1	30.6033	
301.506	2	1	23.1167	
301.539	2	1	15.0903	
301.573	2	1	2.7032	
301.606	2	1	10.9224	
301.64	2	1	21.7045	
301.673	2	1	1.01068	
301.707	2	1	22.2854	
301.74	2	1	40.7908	
301.774	2	1	46.9447	
301.807	2	1	46.2875	
301.841	2	1	49.6424	
301.874	2	1	48.3888	
301.908	2	1	33.6474	
301.941	2	1	12.1055	
301.975	2	1	5.72201	
302.008	2	1	23.1009	
302.042	2	1	36.8923	
302.075	2	1	54.8685	
302.109	2	1	68.7298	
302.142	2	1	90.1489	
302.176	2	1	103.584	
302.209	2	1	117.925	
302.243	2	1	133.971	
302.276	2	1	145.012	
302.31	2	1	142.014	
302.343	2	1	129.721	
302.377	2	1	117.607	
302.41	2	1	99.6096	
302.444	2	1	81.7735	
302.477	2	1	58.9118	
302.511	2	1	40.8678	
302.544	2	1	12.946	
302.578	2	1	15.0334	
302.611	2	1	39.7874	
302.645	2	1	65.0667	
302.678	2	1	89.4057	
302.712	2	1	109.789	
302.745	2	1	127.954	
302.779	2	1	139.469	
302.812	2	1	139.346	
302.846	2	1	130.691	
302.879	2	1	123.829	
302.913	2	1	115.465	
302.946	2	1	101.399	
302.98	2	1	81.636	
303.013	2	1	66.8686	
303.047	2	1	51.1585	
303.08	2	1	34.8034	
303.114	2	1	19.2004	
303.147	2	1	3.4254	
303.181	2	1	5.58877	
303.214	2	1	8.51898	
303.248	2	1	7.16388	
303.281	2	1	4.24723	
303.315	2	1	0.323321	
303.348	2	1	10.2134	
303.382	2	1	25.9196	
303.415	2	1	32.8593	
303.449	2	1	35.1168	
303.482	2	1	37.0225	
303.516	2	1	38.9286	
303.549	2	1	40.062	
303.583	2	1	37.3607	
303.616	2	1	33.3839	
303.65	2	1	28.6544	
303.683	2	1	21.2096	
303.717	2	1	15.2307	
303.75	2	1	6.68932	
303.784	2	1	6.28489	
303.817	2	1	13.6074	
303.85	2	1	17.5079	
303.884	2	1	20.9704	
303.917	2	1	27.5456	
303.951	2	1	39.3964	
303.984	2	1	52.6136	
304.018	2	1	65.066	
304.051	2	1	75.5787	
304.085	2	1	85.9185	
304.118	2	1	99.6379	
304.152	2	1	109.46	
304.185	2	1	112.059	
304.219	2	1	113.188	
304.252	2	1	116.183	
304.286	2	1	124.075	
304.319	2	1	126.397	
304.353	2	1	113.034	
304.386	2	1	94.5433	
304.42	2	1	84.4799	
304.453	2	1	75.7312	
304.487	2	1	64.879	
304.52	2	1	34.8501	
304.554	2	1	1.2736	
304.587	2	1	29.0313	
304.621	2	1	49.4651	
304.654	2	1	75.2201	
304.688	2	1	104.371	
304.721	2	1	130.671	
304.755	2	1	137.055	
304.788	2	1	133.849	
304.822	2	1	129.942	
304.855	2	1	122.333	
304.889	2	1	111.196	
304.922	2	1	99.0551	
304.956	2	1	83.7677	
304.989	2	1	63.2916	
305.023	2	1	54.9525	
305.056	2	1	43.9813	
305.09	2	1	27.9901	
305.123	2	1	13.8779	
305.157	2	1	8.87975	
305.19	2	1	6.19223	
305.224	2	1	11.4757	
305.257	2	1	21.0675	
305.291	2	1	39.6016	
305.324	2	1	35.4328	
305.358	2	1	27.6913	
305.391	2	1	24.8531	
305.425	2	1	22.3783	
305.458	2	1	14.4897	
305.492	2	1	8.83737	
305.525	2	1	5.49157	
305.559	2	1	2.18391	
305.592	2	1	2.92171	
305.626	2	1	3.32776	
305.659	2	1	1.32079	
305.693	2	1	6.38368	
305.726	2	1	6.26931	
305.76	2	1	10.308	
305.793	2	1	17.4519	
305.827	2	1	33.0001	
305.86	2	1	39.0283	
305.894	2	1	39.0397	
305.927	2	1	42.9559	
305.961	2	1	55.9152	
305.994	2	1	54.6477	
306.028	2	1	52.7576	
306.061	2	1	54.6005	
306.095	2	1	52.1259	
306.128	2	1	46.1483	
306.162	2	1	42.0185	
306.195	2	1	19.2529	
306.229	2	1	3.12822	
306.262	2	1	14.8598	
306.296	2	1	21.6045	
306.329	2	1	27.8749	
306.362	2	1	51.8565	
306.396	2	1	46.4499	
306.429	2	1	44.8764	
306.463	2	1	50.8713	
306.496	2	1	47.2907	
306.53	2	1	40.5685	
306.563	2	1	44.8634	
306.597	2	1	35.7258	
306.63	2	1	23.226	
306.664	2	1	24.1715	
306.697	2	1	21.2821	
306.731	2	1	15.0034	
306.764	2	1	4.12441	
306.798	2	1	7.8272	
306.831	2	1	8.54438	
306.865	2	1	2.58057	
306.898	2	1	6.66447	
306.932	2	1	8.43476	
306.965	2	1	1.18961	
306.999	2	1	0.218181	
307.032	2	1	3.26201	
307.066	2	1	3.27046	
307.099	2	1	3.6614	
307.133	2	1	3.9829	
307.166	2	1	0.448898	
307.2	2	1	3.15061	
307.233	2	1	4.13774	
307.267	2	1	7.73663	
307.3	2	1	0.00312737	
307.334	2	1	2.2748	
307.367	2	1	6.27347	
307.401	2	1	5.84359	
307.434	2	1	2.55641	
307.468	2	1	1.64427	
307.501	2	1	0.410648	
307.535	2	1	6.79901	
307.568	2	1	4.69551	
307.602	2	1	0.871797	
307.635	2	1	0	
307.669	2	1	10.5973	
307.702	2	1	4.25683	
307.736	2	1	2.23418	
307.769	2	1	8.72879	
307.803	2	1	12.1907	
307.836	2	1	6.8534	
307.87	2	1	9.42273	
307.903	2	1	12.7347	
307.937	2	1	27.075	
307.97	2	1	51.9941	
308.004	2	1	47.5783	
308.037	2	1	53.1769	
308.071	2	1	48.7967	
308.104	2	1	48.2821	
308.138	2	1	37.0804	
308.171	2	1	34.0846	
308.205	2	1	26.0181	
308.238	2	1	25.2692	
308.272	2	1	24.1056	
308.305	2	1	23.7297	
308.339	2	1	10.4087	
308.372	2	1	6.49562	
308.406	2	1	12.0392	
308.439	2	1	9.12334	
308.473	2	1	4.44158	
308.506	2	1	9.59278	
308.54	2	1	6.15784	
308.573	2	1	10.3964	
308.607	2	1	10.3419	
308.64	2	1	18.0428	
308.674	2	1	28.2414	
308.707	2	1	40.5334	
308.741	2	1	38.0531	
308.774	2	1	50.9845	
308.807	2	1	57.7052	
308.841	2	1	53.2996	
308.874	2	1	43.9622	
308.908	2	1	34.1586	
308.941	2	1	23.3593	
308.975	2	1	15.5697	
309.008	2	1	8.20076	
309.042	2	1	0.549567	
309.075	2	1	6.61225	
309.109	2	1	10.8484	
309.142	2	1	0.459787	
309.176	2	1	2.91167	
309.209	2	1	4.66645	
309.243	2	1	5.46344	
309.276	2	1	7.41653	
309.31	2	1	6.32408	
309.343	2	1	4.41111	
309.377	2	1	2.87388	
309.41	2	1	4.18311	
309.444	2	1	1.53947	
309.477	2	1	3.51535	
309.511	2	1	11.284	
309.544	2	1	19.4055	
309.578	2	1	27.1352	
309.611	2	1	32.48	
309.645	2	1	38.6516	
309.678	2	1	45.2371	
309.712	2	1	45.2328	
309.745	2	1	47.2295	
309.779	2	1	46.8937	
309.812	2	1	44.9712	
309.846	2	1	39.6337	
309.879	2	1	36.669	
309.913	2	1	33.5119	
309.946	2	1	24.4539	
309.98	2	1	10.1456	
310.013	2	1	4.15156	
310.047	2	1	20.3721	
310.08	2	1	21.9491	
310.114	2	1	17.9587	
310.147	2	1	13.4957	
310.181	2	1	9.63912	
310.214	2	1	8.85059	
310.248	2	1	5.76252	
310.281	2	1	4.6916	
310.315	2	1	3.38389	
310.348	2	1	1.655	
310.382	2	1	2.39163	
310.415	2	1	5.74686	
310.449	2	1	2.78325	
310.482	2	1	16.3072	
310.516	2	1	30.9123	
310.549	2	1	44.8099	
310.583	2	1	47.3623	
310.616	2	1	46.4711	
310.65	2	1	42.5388	
310.683	2	1	42.142	
310.717	2	1	41.8034	
310.75	2	1	40.1821	
310.784	2	1	37.2719	
310.817	2	1	29.6214	
310.851	2	1	15.4025	
310.884	2	1	4.19627	
310.918	2	1	2.77093	
310.951	2	1	6.60228	
310.985	2	1	1.47531	
311.018	2	1	1.06157	
311.052	2	1	9.26222	
311.085	2	1	6.92844	
311.119	2	1	10.4569	
311.152	2	1	4.36481	
311.186	2	1	6.9902	
311.219	2	1	8.547	
311.253	2	1	9.1935	
311.286	2	1	6.3583	
311.319	2	1	6.153	
311.353	2	1	6.60178	
311.386	2	1	5.34033	
311.42	2	1	0.36448	
311.453	2	1	3.75679	
311.487	2	1	3.23596	
311.52	2	1	3.94359	
311.554	2	1	4.34656	
311.587	2	1	0	
311.621	2	1	0	
311.654	2	1	0	
311.688	2	1	4.17742	
311.721	2	1	7.14986	
311.755	2	1	7.63419	
311.788	2	1	10.5231	
311.822	2	1	7.20653	
311.855	2	1	3.98811	
311.889	2	1	6.23969	
311.922	2	1	0.591616	
311.956	2	1	11.9063	
311.989	2	1	19.8551	
312.023	2	1	23.0758	
312.056	2	1	22.6769	
312.09	2	1	15.7371	
312.123	2	1	7.27268	
312.157	2	1	4.97606	
312.19	2	1	3.16909	
312.224	2	1	6.74423	
312.257	2	1	13.2516	
312.291	2	1	19.6555	
312.324	2	1	25.9017	
312.358	2	1	20.3682	
312.391	2	1	19.073	
312.425	2	1	17.7552	
312.458	2	1	16.0727	
